CRASH_ID,CRASH_DATE,CRASH_TIME,BOROUGH,LATITUDE,LONGITUDE,ON_STREET_NAME,NUMBER_OF_PERSONS_INJURED,NUMBER_OF_PERSONS_KILLED,CONTRIBUTING_FACTOR_VEHICLE_1,VEHICLE_TYPE_CODE_1
100466,01/05/2023,05:26,QUEENS,40.768275,-73.837699,"Flushing, Queens",1,0,Turning Improperly,Box Truck
100121,06/20/2023,02:41,MANHATTAN,40.758801,-73.982831,Times Square area,3,0,Failure to Yield Right-of-Way,Taxi
100614,11/03/2023,17:08,BRONX,40.866053,-73.8947,"Fordham Rd, The Bronx",1,0,Driver Inattention/Distraction,Box Truck
100020,09/12/2023,06:40,MANHATTAN,40.760663,-73.983684,Times Square area,1,0,Failure to Yield Right-of-Way,Sedan
100700,06/25/2024,15:00,BROOKLYN,40.844078,-73.889955,Unnamed Street,0,0,Alcohol Involvement,Pick-up Truck
100071,10/15/2024,14:46,MANHATTAN,40.760554,-73.988464,Times Square area,0,0,Traffic Control Disregarded,Taxi
100106,04/12/2023,18:03,MANHATTAN,40.753955,-73.98327,Times Square area,0,0,Failure to Yield Right-of-Way,Box Truck
100270,05/16/2024,06:29,MANHATTAN,40.736262,-73.992637,Union Square area,1,0,Unsafe Speed,Taxi
100860,07/07/2024,14:32,QUEENS,40.640437,-74.112177,Unnamed Street,0,0,Driver Inattention/Distraction,Bike
100435,08/02/2024,09:45,BROOKLYN,40.690359,-73.996107,Downtown Brooklyn,0,0,Driver Inattention/Distraction,SUV
100102,08/25/2023,06:09,MANHATTAN,40.757173,-73.988673,Times Square area,0,0,Following Too Closely,Bike
